latitude,longitude,ownership,postNumber,propertyType,totalPrice,usableArea
60.1331282678936,11.1886184600475,Eier (Selveier),2050,,4364372,65
58.4558,8.7828,Eier (Selveier),4818,Enebolig,18102369,460
59.7427312624828,10.0326691822337,Eier (Selveier),3050,,7794799,152
59.4912017436673,10.6848711302465,Eier (Selveier),1555,Enebolig,12012369,248
58.5764,9.0174,Eier (Selveier),4916,Enebolig,7688869,191
59.9248066215,11.068531487,Eier (Selveier),2008,,5052884,78
60.6248603149034,8.55494147954,Andel,3570,,2221799,38
59.6506843889646,10.8080799288644,Eier (Selveier),1430,Rekkehus,7674042,118
60.1438086018108,11.1795912495287,Eier (Selveier),2053,Leilighet,3445892,47
59.7600997191556,9.95490286431349,Eier (Selveier),3053,Tomannsbolig,4012000,77
59.2106,10.9305,Eier (Selveier),1671,,8926850,106
59.2106,10.9306,Andel,1671,,5534154,73
59.7410781326227,10.1714994859377,Eier (Selveier),3048,,5896342,82
59.939600473399,10.9843006629935,Eier (Selveier),1472,Leilighet,8628130,112
59.2105,10.9306,Eier (Selveier),1671,,6641140,93
59.939600473399,10.9843006629935,Eier (Selveier),1472,Leilighet,9731468,134
59.9945,10.9229,Andel,1481,,6666233,87
59.939600473399,10.9843006629935,Eier (Selveier),1472,Leilighet,9831468,134
59.7036981881815,10.8411446748019,Eier (Selveier),1424,,9244342,152
59.7155901862861,10.8035610518161,Eier (Selveier),1406,,5734764,77
60.1177774374479,11.3452319148928,Eier (Selveier),2165,,3495570,75
59.4193633045076,10.6759633142642,Eier (Selveier),1523,,4681378,70
60.1129048450842,11.4613329487798,Eier (Selveier),2150,,3550087,80
59.9417442649089,10.9811919488277,Eier (Selveier),1472,,9442094,122
59.909683,10.580199,Eier (Selveier),1363,,13205543,129
59.7045984375457,10.8414168929424,Eier (Selveier),1424,,8398842,98
59.83516,10.440854,Eier (Selveier),1384,,6760291,65
59.5916,10.6573,Eier (Selveier),1545,,10028117,190
59.754881930386,10.8418623239434,Eier (Selveier),1405,Leilighet,7962220,103
59.83516,10.440854,Eier (Selveier),1384,,7233567,68
59.8684,10.5008,Eier (Selveier),1394,,18484675,240
60.0757338471188,11.146929658089,Eier (Selveier),2040,,5815413,105
59.7815,9.9229,Eier (Selveier),3303,,5219235,75
59.2869,11.1129,Eier (Selveier),1707,,4551420,96
59.6827,10.668,Eier (Selveier),1449,,4779949,73
60.1414032383673,11.1598031042791,Andel,2063,Leilighet,4743739,70
58.157,8.0183,Eier (Selveier),4631,Rekkehus,10823605,173
58.3554952705434,8.51243019104004,Eier (Selveier),4886,Enebolig,4281170,116
59.7815,9.9229,Eier (Selveier),3303,Leilighet,5569846,75
60.1566,11.1791,Eier (Selveier),2068,Enebolig,11060124,249
59.2717810561818,11.0631458368218,Eier (Selveier),1715,,4063812,81
59.9217465720491,10.9298710787549,Eier (Selveier),1476,,12273244,187
59.9683989571189,9.99110496782585,Eier (Selveier),3370,,3337842,50
59.7705,9.9039,Eier (Selveier),3300,Leilighet,6519212,110
60.126451167898,11.3420187474864,Eier (Selveier),2165,,4994027,114
59.7234077220864,10.8653902322748,Eier (Selveier),1400,,8736639,118
60.0857,10.1009,Andel,3533,,4503285,69
59.765,10.5857,Eier (Selveier),1454,,11449281,108
60.0583,10.8679,Eier (Selveier),1482,,5141032,77
59.9285833056742,10.9393139707776,Eier (Selveier),1461,Leilighet,6628300,88
59.7297,10.5977,Eier (Selveier),1454,,8661303,205
59.9374454931463,10.9726112553959,Eier (Selveier),1472,,12461170,187
60.1794046851739,10.2596516926165,Andel,3515,,4746378,80
59.9207,10.9507,Eier (Selveier),1461,,5620821,61
60.1729988848806,11.5516340713598,Eier (Selveier),2166,,4633670,105
60.5672244765511,9.10130256952267,Andel,3540,,4257382,79
59.9171,10.9545,Andel,1475,,4786451,61
59.5077996345844,10.6956723311562,Eier (Selveier),1555,,8540071,137
59.867906281,10.4826444201,Eier (Selveier),1396,,8014624,109
59.8748608517149,10.4844417356769,Eier (Selveier),1396,,6265801,78
59.2364,10.9184,Eier (Selveier),1614,,6457592,123
58.3517744012286,8.55532303077146,Eier (Selveier),4885,Enebolig,5523842,148
58.4345933013261,8.69731054766245,Eier (Selveier),4824,Enebolig,4490000,116
59.8702,10.4828,Eier (Selveier),1396,Leilighet,6499818,79
60.2291490038639,11.0250660529408,Eier (Selveier),2030,,5149667,141
59.3992744191166,10.7206374849656,Eier (Selveier),1570,,5890000,129
60.2512536317119,11.0215274296782,Eier (Selveier),2032,,2936933,48
59.2107640415755,11.0016818521139,Andel,1639,,4946551,77
60.218588588938,11.0264858794403,Eier (Selveier),2030,,3341000,52
60.1634187596774,10.9916923280159,Eier (Selveier),2033,,4533179,129
59.9521339019634,10.9866897982138,Eier (Selveier),1464,,13013842,246
59.933585285415,10.9563656216155,Eier (Selveier),1470,,13769920,220
60.0448295484398,10.8745490089707,Eier (Selveier),1482,,6787621,127
59.9213748279585,10.9469653878001,Eier (Selveier),1473,,5197506,55
60.1876,10.3099,Eier (Selveier),3514,,2704520,63
59.8550230927812,10.4779460039128,Andel,1395,Leilighet,11343257,121
59.7214853197149,10.809924716615,Eier (Selveier),1406,,6627049,80
60.2098,10.9465,Eier (Selveier),2030,,5069370,172
59.9320981345237,9.96800039028582,Eier (Selveier),3360,,3279992,133
59.8548236252244,10.4771149877018,Andel,1395,Leilighet,6914657,77
59.3150825251023,11.1600933320256,Eier (Selveier),1734,Enebolig,5221250,105
60.1441539894729,11.1790180206299,Eier (Selveier),2053,Leilighet,4477842,60
60.1440685332992,11.1791467666626,Eier (Selveier),2053,Leilighet,3915892,36
60.2565,11.0284,Eier (Selveier),2032,Leilighet,5519433,78
59.9245,10.9468,Eier (Selveier),1473,,6213168,79
59.9237,10.9486,Andel,1473,,5112967,64
60.2098330607684,10.9492749454032,Eier (Selveier),2030,,5086367,198
59.7176574550806,10.8042275216247,Eier (Selveier),1406,,8761842,133
59.9243,10.9466,Eier (Selveier),1473,,5248715,66
59.4259448818839,11.3427774159047,Eier (Selveier),1890,,3908842,92
59.4289,10.639,Eier (Selveier),1515,,6776975,80
59.7897979455,10.8021472511,Eier (Selveier),1415,,5314379,75
60.2901,10.6137,Andel,2740,,2904476,62
60.1309483273046,11.0214513206438,Eier (Selveier),2034,,7165500,177
59.7795,10.4426,Eier (Selveier),1389,,9338842,168
58.4844581932528,8.86854563522902,Eier (Selveier),4812,,3663999,135
59.8598,10.4808,Eier (Selveier),1395,,10603886,184
58.3711175154641,8.63602638244629,Andel,4885,Leilighet,4041282,84
58.0336104426938,7.466802119161,Eier (Selveier),4513,,4618538,156
59.8352502444646,10.6910757383676,Eier (Selveier),1459,,11803842,168
59.4343505302363,10.7017388104945,Eier (Selveier),1596,,5263112,129
59.7903634772,10.8019119529,Eier (Selveier),1415,,3969451,55
60.126451167898,11.3420187474864,Eier (Selveier),2165,,4226947,108
59.4230385916093,11.3474346782382,Eier (Selveier),1890,Tomannsbolig,4405500,110
60.0907645584107,11.4670370473755,Eier (Selveier),2150,,6575256,148
58.4767347392479,8.82425308227539,Eier (Selveier),4841,,5909920,106
59.7705,9.9039,Eier (Selveier),3300,Leilighet,7216917,89
58.4351,8.7511,Eier (Selveier),4817,,5687241,128
58.2704762020821,7.97294139862061,Eier (Selveier),4700,,2815322,59
58.0749020501746,7.87582992787194,Eier (Selveier),4643,,8513372,223
58.5072820942149,8.61774444580078,Eier (Selveier),4820,,2727990,65
58.1644348911446,8.0366964073177,Eier (Selveier),4633,,5527892,131
58.4038,8.6852,Andel,4823,,3039032,71
58.2629597252454,7.94642724747913,Eier (Selveier),4706,,3402343,124
58.0944987794445,6.80200846161923,Eier (Selveier),4550,,5713842,112
58.4352,8.7458,Eier (Selveier),4817,,4011182,74
59.8550230927812,10.4779460039128,Andel,1395,Leilighet,9561752,117
58.4160993781072,8.70023596923319,Eier (Selveier),4823,,5320122,119
59.7672,10.0785,Andel,3057,,5202663,94
59.2107640415755,11.0016818521139,Andel,1639,,4566177,70
59.7419374,10.2214696,Eier (Selveier),3012,,6026826,74
58.2827857843413,6.67625427246094,Eier (Selveier),4400,Enebolig,7078642,187
58.2393287704209,8.36725919674884,Eier (Selveier),4790,Enebolig,6506342,171
58.3711175154641,8.63611221313477,Andel,4885,Leilighet,4191282,70
58.1850867590035,8.03533452415302,Eier (Selveier),4634,Leilighet,3994921,75
58.0832457578095,7.30059152997432,Eier (Selveier),4520,Tomannsbolig,3195092,118
58.1613469778068,7.10459205003186,Eier (Selveier),4580,Enebolig,4297592,130
59.9169,10.9522,Andel,1475,Leilighet,10952354,122
58.1613820684481,7.10386339105722,Eier (Selveier),4580,Enebolig,4497592,167
59.8748608517149,10.4844417356769,Eier (Selveier),1396,,5282493,61
59.8107,10.8035,Eier (Selveier),1410,Leilighet,12514720,111
59.9172807131714,10.9532847843833,Andel,1473,Leilighet,11200632,115
59.922463679487,10.9548913413753,Andel,1473,,5796872,69
58.3711175154641,8.63594055175781,Andel,4885,Leilighet,4191282,84
59.6517867842936,10.8125259007508,Eier (Selveier),1430,Rekkehus,7775392,127
59.4183603039705,10.6582353644263,Eier (Selveier),1524,,13976170,270
59.6511025534069,10.8114771100722,Eier (Selveier),1430,Rekkehus,8577492,141
59.3519958397826,10.8722023491192,Andel,1640,Leilighet,3501132,53
59.472,11.6466,Eier (Selveier),1870,,4118842,122
59.6516599979688,10.8111057721446,Eier (Selveier),1430,Rekkehus,10534092,185
59.9035,11.0901,Eier (Selveier),2008,Leilighet,5819285,100
59.4713,11.6472,Eier (Selveier),1870,,2611942,74
60.1564804448809,11.1797548610141,Eier (Selveier),2068,Tomannsbolig,11057592,246
58.0801000322067,7.86177177056552,Eier (Selveier),4643,Enebolig,10970000,293
59.945427,10.960295,Eier (Selveier),1470,,6080220,67
59.909683,10.580199,Eier (Selveier),1363,,10300295,74
59.7795599984879,10.8067903458184,Eier (Selveier),1415,,11663842,172
58.2706863971347,7.96993740915938,Eier (Selveier),4700,Leilighet,4011420,80
58.0834135273031,7.30988518171606,Eier (Selveier),4520,Andre,4721342,183
59.738990042899,10.0197011666524,Eier (Selveier),3050,,2214356,
58.2628,7.9519,Eier (Selveier),4706,Enebolig,5884190,218
58.4374,8.7389,Eier (Selveier),4817,Leilighet,5610647,79
58.1247,7.9521,Andel,4621,Leilighet,10918587,147
59.7243803329205,10.132285019748,Eier (Selveier),3031,,12359702,316
59.8922396757947,10.6188485686736,Andel,1364,,12196229,99
59.6761,10.622,Eier (Selveier),1443,Leilighet,24589490,147
58.1863803952485,8.04552417667769,Eier (Selveier),4634,Tomannsbolig,5639662,106
59.8548236252244,10.4771149877018,Andel,1395,Leilighet,10236107,126
59.7537978260449,10.1182979586478,Eier (Selveier),3027,,7322434,87
59.7645,10.0955,Eier (Selveier),3057,,6854717,84
60.2565502068864,11.0279989242554,Eier (Selveier),2032,Leilighet,3202591,54
59.6498593373794,10.809161233032,Eier (Selveier),1430,Rekkehus,8777492,141
60.2564756886125,11.0281705856323,Eier (Selveier),2032,Leilighet,5803762,82
59.2107,10.9305,Eier (Selveier),1671,,5194125,67
59.7179453932591,10.8116412942244,Eier (Selveier),1406,Rekkehus,8993162,127
59.8552537627331,10.4775928372534,Andel,1395,Leilighet,8917592,98
59.65051229008,10.6545142234912,Eier (Selveier),1449,,8913920,152
59.7429,10.217,Eier (Selveier),3015,,6125273,63
58.4352,8.7458,Eier (Selveier),4817,,4022826,75
59.4811733115254,10.6888925627046,Eier (Selveier),1538,Leilighet,7825328,94
58.4323008445276,8.74419170566901,Eier (Selveier),4817,,4943872,77
59.4813598438622,10.6885505631815,Eier (Selveier),1538,Leilighet,7325328,117
59.922463679487,10.9548913413753,Andel,1473,,5210847,60
59.9237907818309,10.9541922778801,Andel,1473,,6431782,78
59.4811733115254,10.6888925627046,Eier (Selveier),1538,Leilighet,6825328,91
59.2106,10.9307,Eier (Selveier),1671,,8054606,101
59.7408319082878,10.6632087445731,Eier (Selveier),1455,,4876369,105
59.2085897476209,10.9999752044678,Eier (Selveier),1639,,11394882,218
59.9237907818309,10.9541922778801,Andel,1473,,6205052,71
59.2224700695114,10.9876611026597,Eier (Selveier),1651,,7721680,90
59.2548555804459,10.9141187556303,Eier (Selveier),1615,,5378458,93
59.9462437723207,10.62114047189,Eier (Selveier),1359,,15065729,162
59.5344,10.5363,Eier (Selveier),3482,,5712527,78
58.4844469766857,8.8685361548471,Eier (Selveier),4812,,2999999,77
59.7659477323183,10.4819702501558,Eier (Selveier),3470,,10552072,181
60.2738765286826,10.1856994628906,Andel,3525,,4211243,73
59.3519958397826,10.8722023491192,Andel,1640,Leilighet,4591132,63
58.4786,8.733,Eier (Selveier),4848,,3564170,100
59.6858048553909,10.247825606998,Eier (Selveier),3041,,5707850,120
58.7110860666514,9.21251507282475,Eier (Selveier),4956,,5511505,146
58.1549,8.0993,Eier (Selveier),4638,,7094920,199
58.2622370207804,7.95291089121733,Eier (Selveier),4706,,4850122,143
58.1458,7.9983,Eier (Selveier),4610,Leilighet,8918870,124
58.1576634072589,8.02190780639649,Eier (Selveier),4632,Leilighet,6113940,94
58.2694408061663,8.51415217715818,Eier (Selveier),4888,Enebolig,5474100,145
58.1578959378954,8.02149363077283,Eier (Selveier),4631,Leilighet,6723390,109
58.2450660564839,8.37274116070774,Eier (Selveier),4790,,5313659,140
58.1458788536239,7.99836346400645,Eier (Selveier),4610,Leilighet,5005000,64
58.1250193080297,7.95175892294802,Andel,4621,Leilighet,4216101,79
59.9237907818309,10.9541922778801,Eier (Selveier),1473,Leilighet,2827303,30
58.1248139312384,7.95211899048053,Andel,4621,Leilighet,3466101,49
58.1250899502903,7.95205993826409,Andel,4621,Leilighet,3866101,63
58.1260041086352,7.96129337474191,Andel,4621,Leilighet,3866101,62
58.1249582262629,7.95219850965837,Andel,4621,Leilighet,4216101,63
58.1249906261696,7.95210389190246,Andel,4621,Leilighet,4056101,62
58.1248679312853,7.95220351079543,Andel,4621,Leilighet,4266101,68
59.2074391582664,10.9477927051833,Eier (Selveier),1606,Leilighet,7380000,80
59.8680749468113,10.4846750960924,Eier (Selveier),1396,Leilighet,8331362,109
59.9255040728761,10.4521076188942,Eier (Selveier),1340,,9065150,112
59.2074391582664,10.9477927051833,Eier (Selveier),1606,Leilighet,3292500,47
59.8550431259722,10.4769599936079,Andel,1395,Leilighet,7427972,85
59.2074391582664,10.9477927051833,Eier (Selveier),1606,Leilighet,4818920,58
59.2074391582664,10.9477927051833,Eier (Selveier),1606,Leilighet,7688920,70
59.9339,11.0361,Andel,2014,,6017691,85
60.1545400477807,11.1917094881126,Eier (Selveier),2067,,4709380,70
59.6566,10.79,Andel,1430,,7924265,91
59.9151712073306,11.0784471961592,Eier (Selveier),2008,,7058923,127
60.1442257202106,11.1597980813145,Eier (Selveier),2050,Leilighet,6596000,92
60.1566,11.1791,Eier (Selveier),2068,,11060124,249
59.7324403632731,9.86816516001684,Eier (Selveier),3320,,4728992,116
59.6602158015948,10.7947309728927,Andel,1430,,4903370,60
59.6602158015948,10.7947309728927,Eier (Selveier),1430,Leilighet,3868690,41
59.6602842972779,10.7947540283203,Eier (Selveier),1430,Leilighet,8988440,98
59.6565,10.7902,Andel,1430,,7101765,92
59.2721130387596,11.179448883794,Eier (Selveier),1739,Enebolig,11052828,308
60.1442257202106,11.1597980813145,Eier (Selveier),2050,Leilighet,5938800,80
60.1383631094021,11.1662500452819,Andel,2050,,5158705,73
60.0721,11.1332,Andel,2040,,4743902,71
58.3156063930201,8.54322949993855,Eier (Selveier),4887,Enebolig,5623750,140
58.1692,7.9914,Eier (Selveier),4630,Enebolig,9233670,217
58.0967874606346,7.81305350325441,Eier (Selveier),4640,Leilighet,6605520,82
59.721949223409,10.8105124044888,Eier (Selveier),1406,Leilighet,5678670,63
60.1545349988256,11.1236820713964,Eier (Selveier),2067,Tomannsbolig,6531742,150
59.765,10.5857,Eier (Selveier),1454,Leilighet,4932070,50
60.1435,11.1928,Andel,2050,,5129073,71
59.7108072073505,10.5117657126526,Eier (Selveier),3474,,7256364,153
59.2443066568745,11.0036640548956,Eier (Selveier),1661,,7516650,141
59.2091499517385,11.0032793687515,Eier (Selveier),1634,,4422274,87
59.7517385339893,10.8256245516266,Eier (Selveier),1405,Tomannsbolig,9048162,198
58.3476702949364,8.57496857643128,Eier (Selveier),4877,Enebolig,6291927,125
60.2564863337111,11.0282135009766,Eier (Selveier),2032,Leilighet,4063762,69
59.2484,10.934,Eier (Selveier),1615,,6036915,119
59.6631,10.6468,Eier (Selveier),1447,Leilighet,7346506,75
58.2752,7.8403,Eier (Selveier),4715,Tomannsbolig,3204920,158
60.1548556602847,11.1938028325539,Eier (Selveier),2069,,5512025,93
59.2724331493253,11.0722214826507,Eier (Selveier),1715,,5043425,155
58.1478,8.0258,Eier (Selveier),4632,,10142857,120
58.077,7.7617,Eier (Selveier),4641,Rekkehus,3728670,100
59.2704513949637,11.0471762783198,Eier (Selveier),1718,,4728016,82
58.0742453344706,7.82705920087056,Eier (Selveier),4640,,3923372,95
59.2794,11.104,Eier (Selveier),1723,Leilighet,5535317,96
60.2189819175612,11.0159826278687,Eier (Selveier),2030,Leilighet,3966276,78
60.2493858429562,11.0230439129298,Eier (Selveier),2032,Enebolig,6543342,186
59.9667292654411,9.9869881841724,Eier (Selveier),3370,Enebolig,4915000,122
59.5436839626243,10.7405838416246,Eier (Selveier),1550,Enebolig,8975000,205
59.5396236669857,10.7420985873365,Eier (Selveier),1550,Enebolig,8755000,186
59.64110492885,10.8302364360651,Eier (Selveier),1435,Enebolig,9900000,225
58.1556,8.0991,Eier (Selveier),4638,,7410545,234
59.6409856333499,10.83103819847,Eier (Selveier),1435,Enebolig,10600000,210
58.4160993781072,8.70023596923319,Eier (Selveier),4823,,6251670,158
58.0971085688339,7.81230139794148,Eier (Selveier),4640,Leilighet,3831390,50
58.0968396464694,7.81216851959841,Eier (Selveier),4640,Leilighet,6629170,96
58.0971085688339,7.81230139794148,Eier (Selveier),4640,Leilighet,4423390,62
58.3232752217677,8.55677141360206,Eier (Selveier),4879,Enebolig,6327500,161
58.3354959156794,8.53988803442298,Eier (Selveier),4886,Enebolig,4480092,110
58.3254919915928,8.55937957763672,Eier (Selveier),4879,Enebolig,7283750,174
59.8550230927812,10.4779460039128,Andel,1395,Leilighet,10706532,117
59.8548175886015,10.4777236543748,Andel,1395,Leilighet,9279932,105
59.9155,10.583,Eier (Selveier),1357,Leilighet,16877242,155
58.1488321523745,7.99444103441604,Eier (Selveier),4614,Leilighet,7328340,93
58.1964892472505,8.35190617069564,Eier (Selveier),4780,Enebolig,5021927,135
58.0814,7.8146,Eier (Selveier),4640,Leilighet,4242492,82
58.1546785912007,8.10096850849203,Eier (Selveier),4638,Enebolig,12601170,408
58.1260041086352,7.96129337474191,Eier (Selveier),4621,Leilighet,7497240,108
58.3379282662086,8.56950669546828,Eier (Selveier),4879,,4220654,74
59.5415387186339,10.7432573161883,Eier (Selveier),1550,Enebolig,7995000,170
58.0766,8.0063,Eier (Selveier),4625,Leilighet,7010970,99
60.1371884988137,11.1859420395454,Eier (Selveier),2053,Leilighet,10026840,101
58.325770921615,8.55949238146732,Eier (Selveier),4879,Enebolig,8810000,254
58.4729986033367,7.22549747348394,Eier (Selveier),4596,Leilighet,2795000,108
58.3234939547794,8.55656262842395,Eier (Selveier),4879,Enebolig,6027500,143
59.3519958397826,10.8722023491192,Andel,1640,Leilighet,4991132,84
59.5414051116969,10.7436352566265,Eier (Selveier),1550,Enebolig,6895000,150
60.139718212399,11.175176539193,Eier (Selveier),2050,Leilighet,5021571,64
60.2565289158512,11.0279989242554,Eier (Selveier),2032,Leilighet,3262981,59
59.8107,10.8035,Eier (Selveier),1410,Leilighet,10270027,118
58.1858679712741,8.03890057694817,Eier (Selveier),4634,,5600703,101
